,Combined,Game,PitchTypeAll,Pitchtype_3classes_5player,Pitchtype_3classes_Allplayer,Player,PositionCF,PositionSV
1690,Fastball (4-seam),491030-30cc7652-a305-42d8-a553-1257e560a16a,Fastball (4-seam),Fastball,Fastball,571927.0,Windup,
1691,Changeup,491030-0d2a8d17-c81a-41c9-90a8-4b20be25ffef,Changeup,Fastball,Changeup,571927.0,Windup,Windup
1692,Curveball,491030-7b7d9855-ca5e-42a1-8cd8-e76a976fb19d,Curveball,Fastball,Breaking Ball,571927.0,Windup,Windup
1693,Curveball,491030-35fcddc9-83a7-4ab7-b328-26178e5e24bb,Sinker,Fastball,Breaking Ball,571927.0,Windup,Windup
1694,Fastball (4-seam),491030-7104f56e-82c4-4f40-9c16-2922dd93485a,Fastball (4-seam),Breaking Ball,Fastball,605538.0,Windup,
1695,Fastball (4-seam),491030-72f2e0aa-2d36-44ce-a679-f9cef564de73,Slider,Breaking Ball,Fastball,605538.0,Windup,Windup
1696,Slider,491030-e5dab929-5831-4afe-9de0-567d878d7ba7,Slider,Breaking Ball,Breaking Ball,605538.0,Windup,
1697,Curveball,491030-2a0a97af-8018-4015-9885-a5027b7b50cf,Curveball,Fastball,Breaking Ball,605538.0,Windup,Windup
1698,Changeup,491030-9a450bfc-2865-4c9b-8aa8-ddae314ba025,Changeup,Breaking Ball,Changeup,605538.0,Windup,Windup
1699,Fastball (4-seam),491030-c8777b6a-d1f7-4f59-a4da-0ef952b210c8,Fastball (4-seam),Fastball,Fastball,605538.0,Windup,Windup
1700,Slider,491030-4a683e06-d021-48b3-9e31-04dc63bd1eec,Slider,Fastball,Breaking Ball,605538.0,Windup,Windup
1701,Fastball (4-seam),491030-5222c4f7-c30e-40d9-9021-91b183e5b1f7,Fastball (4-seam),Fastball,Fastball,605538.0,Windup,Windup
1702,Curveball,491030-00a1bcb5-7575-41cf-97dc-c546cd5db994,Curveball,Fastball,Breaking Ball,605538.0,Stretch,Stretch
1703,Fastball (2-seam),491030-98950bb0-2e1e-4dbc-aa4e-ab36fa486f78,Fastball (2-seam),Breaking Ball,Fastball,605538.0,Stretch,
1704,Slider,491030-b68ecac7-febf-4260-9825-9aea76e2f23b,Slider,Fastball,Breaking Ball,605538.0,Stretch,Stretch
1705,Fastball (4-seam),491030-2628e721-3609-4f99-893f-5e3d73fc85b3,Fastball (4-seam),Fastball,Fastball,605538.0,Stretch,Stretch
1706,Fastball (2-seam),491030-976c0fb5-0b07-4d55-ae56-8a557c0b385e,Fastball (2-seam),Fastball,Fastball,605538.0,Windup,Windup
1707,Fastball (2-seam),491030-b338dc24-8881-4265-95a8-86ad501422c5,Fastball (2-seam),Fastball,Fastball,605538.0,Stretch,Stretch
1708,Slider,491030-66aa9145-5eb9-4a75-907d-bf1c3205f317,Slider,Fastball,Breaking Ball,605538.0,Stretch,Stretch
1709,Slider,491030-017da7dd-7406-4fc5-ab35-dda103740cd4,Slider,Fastball,Breaking Ball,605538.0,Stretch,Stretch
1710,Fastball (2-seam),491030-f846aa6e-92c2-44e6-b3c7-da25ff5b6953,Fastball (2-seam),Fastball,Fastball,605538.0,Stretch,
1711,Fastball (4-seam),491030-769a0970-22b0-4fcc-9522-e084cc72a4ea,Fastball (4-seam),Fastball,Fastball,571927.0,Windup,Windup
1712,Changeup,491030-908c6419-c305-4c7d-bc66-ce7054870e76,Changeup,Fastball,Changeup,571927.0,Windup,
1713,Fastball (4-seam),491030-019bf382-513b-4d2f-98ae-692ae0aad601,Fastball (4-seam),Fastball,Fastball,571927.0,Windup,
1714,Sinker,491030-cc536aad-0a93-4e10-a807-c2f229532254,Sinker,Fastball,Fastball,571927.0,Windup,
1715,Fastball (2-seam),491030-ac18d15f-5874-425b-a6a9-ac3ee3b410ae,Fastball (2-seam),Fastball,Fastball,605538.0,Stretch,Stretch
1716,Curveball,491030-7ce5a34a-662e-43c3-a988-6285f93c0c0c,Curveball,Fastball,Breaking Ball,605538.0,Stretch,
1717,Fastball (2-seam),491030-460df5c0-a102-48d9-8890-bc046aca22c1,Fastball (2-seam),Fastball,Fastball,605538.0,Stretch,
1718,Fastball (2-seam),491030-9c93055a-16bf-433e-9960-57d74885f548,Fastball (2-seam),Fastball,Fastball,605538.0,Windup,
1719,Sinker,491030-9126b103-86dc-4924-9482-ccf5d3063bb9,Sinker,Fastball,Fastball,571927.0,Windup,Windup
1720,Fastball (4-seam),491030-1eb29e27-dcae-489a-8924-a6dca12942c2,Fastball (4-seam),Fastball,Fastball,571927.0,Stretch,
1721,Sinker,491030-ff3e80fc-d7fa-42b8-a4bb-b604541b93e7,Sinker,Fastball,Fastball,571927.0,Stretch,
1722,Fastball (4-seam),491030-0bd67cb7-1c39-4950-beb7-8b323779d587,Fastball (4-seam),Fastball,Fastball,571927.0,Stretch,Stretch
1723,Fastball (4-seam),491030-5c668b71-ca60-451c-a20e-d2a859761dd9,Fastball (4-seam),Fastball,Fastball,571927.0,Stretch,Stretch
1724,Fastball (4-seam),491030-9742219c-22b8-4c10-ae33-d9898c7c69f1,Fastball (4-seam),Fastball,Fastball,571927.0,Stretch,
1725,Fastball (4-seam),491030-a1da03a5-13af-4eef-b8e8-7d64551409bf,Fastball (4-seam),Fastball,Fastball,571927.0,Stretch,Stretch
1726,Fastball (4-seam),491030-938d2fee-8c1d-4c39-b9ad-69256585a281,Fastball (4-seam),Fastball,Fastball,571927.0,Stretch,Stretch
1727,Sinker,491030-699e337c-7a1c-4a2a-91b2-1726c1ef7f0d,Sinker,Fastball,Fastball,571927.0,Stretch,
1728,Fastball (4-seam),491030-2525171d-0d8e-4df4-8526-873db8756938,Fastball (4-seam),Fastball,Fastball,518693.0,Stretch,Stretch
1729,Fastball (4-seam),491030-de54dde4-f479-479b-99dc-831569ec8ebd,Fastball (4-seam),Fastball,Fastball,518693.0,Stretch,
1730,Fastball (2-seam),491030-67cf5a02-5791-47be-94f9-edb26db0e9e6,Fastball (2-seam),Fastball,Fastball,518693.0,Stretch,
1731,Fastball (2-seam),491030-aa48b4dd-0c06-49f3-ba2e-9a16cf80a450,Fastball (2-seam),Fastball,Fastball,518693.0,Stretch,
1732,Fastball (4-seam),491030-8f908372-44ef-4ec8-9a9d-f24dd51b9a1e,Fastball (4-seam),Fastball,Fastball,518693.0,Stretch,
1733,Fastball (2-seam),491030-462c8e1e-e97f-4a3f-b306-712729da4af7,Fastball (2-seam),Fastball,Fastball,518693.0,Stretch,
1734,Fastball (2-seam),491030-622e21f4-e0bb-4894-ad2a-4977bc0b5e9a,Fastball (2-seam),Fastball,Fastball,518693.0,Stretch,
1735,Fastball (Split-finger),491030-bb0b5f7a-4d89-4619-941e-7206acaf19f1,Fastball (Split-finger),Fastball,Fastball,518693.0,Stretch,
1736,Fastball (2-seam),491030-3e33ec92-89b9-4b0c-b052-22756d6594eb,Fastball (2-seam),Fastball,Fastball,518693.0,Stretch,
1737,Fastball (2-seam),491030-04379e0c-469a-473c-9d50-7b1ba5bb8937,Fastball (2-seam),Fastball,Fastball,518693.0,Stretch,
1738,Fastball (2-seam),491030-0d3daf94-184a-4255-8a1d-dfcfc6c46408,Fastball (2-seam),Fastball,Fastball,518693.0,Stretch,Stretch
1739,Curveball,491030-b770db1b-54e4-4755-8f30-8c7217bc2017,Curveball,Breaking Ball,Breaking Ball,518693.0,Stretch,Stretch
1740,Curveball,491030-c5c5ea10-bc21-4e6c-a40c-d489fd94056b,Curveball,Breaking Ball,Breaking Ball,518693.0,Stretch,Stretch
1741,Curveball,491030-e2ce5268-d302-4b0f-892a-6cc45cf192dc,Curveball,Fastball,Breaking Ball,571927.0,Windup,Windup
1742,Curveball,491030-88e5cbd0-4b08-43ae-bf5f-b84af1744aff,Curveball,Fastball,Breaking Ball,571927.0,Windup,
1743,Fastball (4-seam),491030-92045dda-0523-42a4-b229-822c1bc3973b,Fastball (4-seam),Fastball,Fastball,571927.0,Windup,
1744,Sinker,491030-1cec20e8-8ebc-47f5-ae63-4f0212e49640,Sinker,Fastball,Fastball,571927.0,Windup,Windup
1745,Fastball (4-seam),491030-6e6251c7-643f-41fc-a771-52b90e07906e,Fastball (4-seam),Fastball,Fastball,571927.0,Windup,
1746,Sinker,491030-5611de97-8380-44b0-a3c8-8e2e27239c9c,Sinker,Fastball,Fastball,571927.0,Windup,
1747,Curveball,491030-7d52ceb4-a73d-44b5-ad98-34682f2ddbf1,Curveball,Fastball,Breaking Ball,571927.0,Windup,Windup
1748,Fastball (4-seam),491030-2c4eac5d-0b4c-4646-a0bd-12beea28a5d7,Fastball (4-seam),Fastball,Fastball,571927.0,Stretch,
1749,Fastball (4-seam),491030-dca2399f-7c27-4d1a-82b6-d891f8caf41c,Fastball (4-seam),Fastball,Fastball,571927.0,Stretch,
1750,Fastball (4-seam),491030-6a97703e-b90a-4bfd-9845-2a79aa88410e,Fastball (4-seam),Fastball,Fastball,571927.0,Stretch,
1751,Fastball (4-seam),491030-1eb5d071-8db3-466c-b35b-ab701e8f736e,Fastball (4-seam),Fastball,Fastball,571927.0,Stretch,
1752,Fastball (4-seam),491030-bc41dc30-ad24-4164-b5dc-65393fe0fb77,Fastball (4-seam),Fastball,Fastball,571927.0,Stretch,
1753,Sinker,491030-575dd2f6-dd97-4b7f-805c-6f2e18369924,Sinker,Fastball,Fastball,447714.0,Stretch,
1754,Slider,491030-ec2f222d-241a-4825-9f17-ccda8001e4bb,Slider,Fastball,Breaking Ball,447714.0,Stretch,Stretch
1755,Slider,491030-4aae4370-0da8-4641-8387-22ec62f4ee20,Changeup,Breaking Ball,Breaking Ball,447714.0,Stretch,
1756,Sinker,491030-986221a5-314c-41dd-9c11-b8d1f04b9f32,Sinker,Fastball,Fastball,447714.0,Stretch,Stretch
1757,Curveball,491030-9ce69070-acc5-43d9-aaf7-447d0b4c41b2,Curveball,Breaking Ball,Breaking Ball,519166.0,Stretch,Stretch
1758,Fastball (2-seam),491030-8fc63d68-4a1a-4cb3-aa94-492cb87036f9,Fastball (2-seam),Fastball,Fastball,519166.0,Stretch,Stretch
1759,Slider,491030-350f4082-631e-4277-9ed8-5fb4bc1968b9,Slider,Fastball,Breaking Ball,519166.0,Stretch,Stretch
1760,Fastball (2-seam),491030-f3a443d4-7ac1-40c1-ace4-d4fba6ced0aa,Fastball (2-seam),Fastball,Fastball,519166.0,Stretch,Stretch
1761,Fastball (2-seam),491030-8ef6efaf-6682-45a8-872d-bcb6c36b14e5,Fastball (2-seam),Fastball,Fastball,519166.0,Stretch,
1762,Slider,491030-13c90198-542e-462d-91e8-c01e11b063dc,Slider,Fastball,Breaking Ball,519166.0,Stretch,Stretch
1763,Fastball (2-seam),491030-35f2fa20-de09-4427-b5a1-d9eb623703b6,Fastball (2-seam),Fastball,Fastball,519166.0,Stretch,Stretch
1764,Slider,491030-f93aeccc-3501-4280-b82a-6e98b30f8630,Slider,Fastball,Breaking Ball,519166.0,Stretch,
1765,Curveball,491030-6e7e4852-5949-4612-99d1-aa111fed6d66,Curveball,Fastball,Breaking Ball,519166.0,Stretch,
1766,Fastball (4-seam),491030-85ec3b6b-f8d3-4c5f-a1c3-ffdf11351cef,Fastball (4-seam),Fastball,Fastball,519166.0,Stretch,
1767,Fastball (2-seam),491030-2bba3b27-e8a2-4648-b22c-9f5f4f9fddd3,Fastball (2-seam),Fastball,Fastball,519166.0,Stretch,
1768,Slider,491030-e4309f6f-e549-483c-a6dc-8a12fc864de7,Slider,Fastball,Breaking Ball,519166.0,Stretch,
1769,Sinker,491030-59bb04ae-16bb-4ffe-ae7c-1fba6dd45aad,Sinker,Breaking Ball,Fastball,447714.0,Stretch,Stretch
1770,Sinker,491030-cee2c1d6-1402-4797-9528-b49a0a166796,Sinker,Fastball,Fastball,447714.0,Stretch,Stretch
1771,Slider,491030-ddc1b15e-b6d1-48d3-945c-6a869d52a3d8,Slider,Fastball,Breaking Ball,447714.0,Stretch,Stretch
1772,Slider,491030-9f9ccabc-6eb4-44d7-975a-611e29a235af,Slider,Fastball,Breaking Ball,447714.0,Stretch,Stretch
1773,Slider,491030-6bf50302-d2d1-41c3-ac90-01514e43622d,Slider,Fastball,Breaking Ball,447714.0,Stretch,Stretch
1774,Sinker,491030-0c122341-03f5-40dd-8ee2-8c2fc3a6e45e,Sinker,Fastball,Fastball,447714.0,Stretch,
1775,Slider,491030-1e4f368a-dbc1-4351-86ae-1c4c1906bbff,Slider,Breaking Ball,Breaking Ball,447714.0,Stretch,Stretch
1776,Sinker,491030-b12ff9b6-3850-4778-b387-cec69368691c,Sinker,Fastball,Fastball,447714.0,Stretch,Stretch
1777,Fastball (Cut),491030-f92ff90c-ba63-4108-88da-19a58844be05,Fastball (Cut),Breaking Ball,Fastball,435400.0,Stretch,Stretch
1778,Fastball (Cut),491030-5c4d3c05-b003-49ab-82ed-222b6c175d56,Fastball (Cut),Breaking Ball,Fastball,435400.0,Stretch,Stretch
1779,Curveball,491030-6a7d7c4b-11b3-49db-96db-aae6b407b8b5,Curveball,Fastball,Breaking Ball,543652.0,Windup,Windup
1780,Changeup,491030-a270767d-8990-416e-9b71-3da112ac8c93,Changeup,Fastball,Changeup,543652.0,Windup,
1781,Fastball (4-seam),491030-0239c379-3d04-4ef8-a37c-6e4f25c9acee,Slider,Fastball,Fastball,543652.0,Windup,Windup
1782,Curveball,491030-6808d3a2-2ed8-4de1-b3f9-b894645f87f0,Curveball,Fastball,Breaking Ball,543652.0,Windup,
1783,Slider,491030-9c57132b-f578-44d8-baa3-c0d570777146,Slider,Fastball,Breaking Ball,543652.0,Windup,Stretch
1784,Fastball (4-seam),490309-ad7e3b12-e7e7-47fb-bd6f-e2da504b854a,Fastball (4-seam),,,592314.0,,
1785,Fastball (4-seam),490309-33a39799-9345-4a49-88b9-208fe5e4ca28,Fastball (4-seam),,,592314.0,,
1786,Fastball (4-seam),490309-af5adbbd-2dc5-49f4-a0db-ad2a4f414b0c,Fastball (4-seam),,,592314.0,,
1787,Fastball (4-seam),490309-b81ff8cd-8460-4099-916b-4f19f54df337,Fastball (4-seam),,,592314.0,,
1788,Slider,490309-875a18f6-b735-473a-8967-02dbcd1153e8,Slider,,,592314.0,,
1789,Fastball (4-seam),490309-9b5ac815-1639-43b1-b772-88c2c1e9c54b,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1790,Fastball (4-seam),490309-25d328be-f606-43d6-8167-37a8f4e9d5fa,Slider,Fastball,Fastball,592314.0,Stretch,
1791,Fastball (4-seam),490309-20108f38-97eb-4da8-8a1d-b61f45f40152,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1792,Fastball (4-seam),490309-93b19cbf-7383-42aa-b29d-ce6f520713a5,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1793,Changeup,490309-346a5693-e1dd-4178-83e0-1fafbf71effc,Changeup,,,453286.0,,
1794,Slider,490309-78d35e83-59d5-4a00-bc79-4c718f678b81,Slider,,,453286.0,,
1795,Curveball,490309-ce582ae2-01e5-45d8-8407-553618676ee7,Curveball,,,453286.0,,
1796,Fastball (4-seam),490309-da9615d7-f18d-44a6-a4c6-53b51d0f9a94,Fastball (4-seam),Fastball,Fastball,453286.0,Stretch,
1797,Fastball (4-seam),490309-caa1f9ea-c398-4a6f-83ee-fca910752c74,Fastball (4-seam),,,592314.0,,
1798,Fastball (2-seam),490309-6521c9a1-dc48-4371-822e-47fd280a1885,Fastball (2-seam),,,592314.0,,
1799,Fastball (4-seam),490309-90e0b970-046d-4bd9-bfea-eb757d88da98,Fastball (4-seam),,,592314.0,,
1800,Curveball,490309-9683b755-d9e4-45ab-b91e-42e51f2a8702,Curveball,,,592314.0,,
1801,Slider,490309-3d6333a6-04dc-4edf-bccf-afafd76b9b84,Slider,,,592314.0,,
1802,Fastball (4-seam),490309-7ae62e98-749a-419d-958b-77520b20b52a,Fastball (4-seam),,,592314.0,,
1803,Curveball,490309-29647957-7847-4a65-86a1-284051ce2e60,Fastball (4-seam),Breaking Ball,Breaking Ball,592314.0,Stretch,
1804,Fastball (4-seam),490309-1adb1b72-a342-41d1-aaaf-3a40070fc891,Fastball (4-seam),,,453286.0,,
1805,Slider,490309-85653d87-c1c5-4cee-a367-70ad1f85a155,Slider,,,453286.0,,
1806,Slider,490309-dd9d832b-7f65-40f0-96d7-9cb433698a78,Slider,,,453286.0,,
1807,Fastball (4-seam),490309-fa81f5ff-5d03-40a2-8d4a-4473f9dd9db4,Fastball (4-seam),,,453286.0,,
1808,Slider,490309-52df47ac-e67c-4a69-a6bf-b2a547fa450e,Slider,,,453286.0,,
1809,Changeup,490309-1c9f1736-7603-4409-b81f-a5df15c8812b,Changeup,,,453286.0,,
1810,Fastball (4-seam),490309-6b26c1bf-6da5-4406-9061-f12430828cc0,Fastball (4-seam),,,453286.0,,
1811,Changeup,490309-008d106e-85b6-42df-a338-4c723060bccd,Changeup,,,453286.0,,
1812,Fastball (4-seam),490309-34781b27-bfc0-47fa-8178-75d18811ee22,Fastball (4-seam),,,592314.0,,
1813,Curveball,490309-3d2de810-9d53-4328-af75-dc2881006ff5,Curveball,,,592314.0,,
1814,Fastball (4-seam),490309-59de4ed5-db07-4101-8eaa-d9c26c03a377,Fastball (4-seam),,,592314.0,,
1815,Curveball,490309-77e751fc-0339-4aba-8e6e-f8ff97d6c366,Curveball,,,592314.0,,
1816,Curveball,490309-db1ebb93-bb13-4cd2-9f2f-76918fe8f5e6,Curveball,,,592314.0,,
1817,Curveball,490309-2cd1026d-3c2a-4983-b858-4beeca98837e,Curveball,,,592314.0,,
1818,Fastball (4-seam),490309-1b31a1e7-6267-4ce8-a247-aca570fa7e4e,Fastball (4-seam),,,592314.0,,
1819,Curveball,490309-4d0bfc78-1399-4f7f-9c1e-37641b81a4cc,Curveball,,,453286.0,,
1820,Curveball,490309-98eb7ee5-6e0e-477b-b72d-96f0f3009d7b,Curveball,,,453286.0,,
1821,Fastball (4-seam),490309-b7fe8b89-6a8e-4b5b-b73c-c7b7be22b773,Fastball (4-seam),,,453286.0,,
1822,Fastball (4-seam),490309-71f4f697-d005-46c3-bc66-fb10574fb0e3,Fastball (4-seam),,,453286.0,,
1823,Slider,490309-831fe99c-b80b-4fce-b493-cc50dc2a5c20,Slider,Breaking Ball,Breaking Ball,453286.0,Stretch,
1824,Fastball (4-seam),490309-3f7e6397-372b-48a1-8bbe-cb83d95bf1a4,Fastball (4-seam),Fastball,Fastball,453286.0,Stretch,
1825,Fastball (4-seam),490309-738603b1-94e0-42e4-8922-bd8ad805d651,Fastball (4-seam),,,592314.0,,
1826,Fastball (4-seam),490309-59bc9c43-fa0c-456f-920d-d708a3c2ed4a,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1827,Fastball (4-seam),490309-2118fd4f-4ca0-4510-b2f8-7c336cf6d326,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1828,Slider,490309-f2511f97-b465-44b9-990f-099d91fa4a26,Slider,Breaking Ball,Breaking Ball,592314.0,Stretch,
1829,Fastball (4-seam),490309-510f14ff-54c4-4129-a455-a5c9a02e60e9,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1830,Slider,490309-c24469d1-282f-4d96-9a9a-34df345a3905,Slider,Breaking Ball,Breaking Ball,592314.0,Stretch,
1831,Slider,490309-6c6bed13-2d4a-4cd0-907f-10843a691ebe,Slider,Breaking Ball,Breaking Ball,592314.0,Stretch,
1832,Fastball (4-seam),490309-3a61b063-2dbb-4316-b9a5-5848b40fd464,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1833,Fastball (4-seam),490309-1616d4f5-ac62-4d8a-9d6a-04170b0cf5a6,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1834,Fastball (4-seam),490309-cb3f353a-0516-4b99-aab9-2c4184485942,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1835,Slider,490309-563adc58-4711-4619-b2a7-4c097d280c2f,Slider,Breaking Ball,Breaking Ball,592314.0,Stretch,
1836,Fastball (4-seam),490309-16afa21c-a82c-4dd6-99e9-1afbc8d9a1dc,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1837,Fastball (4-seam),490309-c34c3ab5-d92d-42b2-ad66-cd37409eb02e,Fastball (4-seam),,,453286.0,,
1838,Changeup,490309-a3fc7278-dd6a-476c-b9b2-0e9df6df6da4,Changeup,,,453286.0,,
1839,Fastball (4-seam),490309-96ff47fe-dba9-4753-a8da-e2195c2c9748,Fastball (4-seam),,,453286.0,,
1840,Fastball (4-seam),490309-49600cce-1871-4ec5-967f-23cd065e3620,Fastball (4-seam),,,453286.0,,
1841,Fastball (4-seam),490309-a8b14291-d581-4f6a-a106-3c1fe8277050,Fastball (4-seam),Breaking Ball,Fastball,453286.0,Stretch,
1842,Fastball (4-seam),490309-591b9e20-b7ed-45a2-a097-db322478599b,Fastball (4-seam),Fastball,Fastball,453286.0,Stretch,
1843,Fastball (4-seam),490309-a2b2e367-9fc6-4d6d-b16c-d42929185e9a,Fastball (4-seam),Breaking Ball,Fastball,453286.0,Stretch,
1844,Slider,490309-b18f48fa-701f-4582-a64b-59bacd48ea95,Slider,Breaking Ball,Breaking Ball,453286.0,Stretch,
1845,Slider,490309-e66f7440-df02-475a-bbdc-46ec8a629684,Slider,Breaking Ball,Breaking Ball,453286.0,Stretch,
1846,Fastball (4-seam),490309-bb41fbbe-21a8-4bef-a28a-a96a52d194a9,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1847,Curveball,490309-f441bc85-64c8-403a-8cac-ef8187ee0f6e,Curveball,Breaking Ball,Breaking Ball,592314.0,Stretch,
1848,Fastball (4-seam),490309-b17cc8ad-ed16-4874-ae43-408b691ac471,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1849,Fastball (4-seam),490309-9f7bed03-09de-43cf-8411-f99970bf049f,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1850,Fastball (2-seam),490309-6f086ac6-ddb8-4301-8d96-882f5bb72a7c,Fastball (2-seam),Fastball,Fastball,592314.0,Stretch,
1851,Fastball (4-seam),490309-713f013d-2acb-46fa-b6f4-4e18e3a22d8c,Slider,Breaking Ball,Fastball,592314.0,Stretch,
1852,Fastball (4-seam),490309-b3ccd74d-1b74-406d-a029-e745a4b7e03e,Fastball (4-seam),,,592314.0,,
1853,Fastball (2-seam),490309-beb9cdd5-5b58-4671-97e4-e84aa8e0d962,Fastball (2-seam),,,592314.0,,
1854,Fastball (2-seam),490309-6058ee7d-e434-4277-b09d-e7aec9dfaa5d,Fastball (2-seam),,,592314.0,,
1855,Fastball (2-seam),490309-4f388414-dfd8-4c0b-8397-e159c8238a53,Fastball (2-seam),Fastball,Fastball,592314.0,Stretch,
1856,Fastball (4-seam),490309-ff7e27ab-973f-4cdd-94b4-411fd6980025,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1857,Fastball (2-seam),490309-865d29ef-9915-456f-b34f-3a81f9b9c47a,Fastball (2-seam),Fastball,Fastball,592314.0,Stretch,
1858,Fastball (4-seam),490309-aae0f796-f69c-4890-b099-c89804b601f8,Fastball (4-seam),Fastball,Fastball,592314.0,Stretch,
1859,Changeup,490309-b1519cf1-15c5-4e2f-be74-54470e949fb0,Changeup,Changeup,Changeup,592314.0,Stretch,
1860,Curveball,490309-3aa0095e-4a26-4184-b4e8-2c7d0c40aeee,Curveball,Breaking Ball,Breaking Ball,592314.0,Stretch,
1861,Fastball (4-seam),490309-cba7eb59-86ec-4ddc-b83b-0e478a9c3be3,Fastball (4-seam),,,453286.0,,
1862,Fastball (4-seam),490309-cf443e16-665b-4e5f-a699-bef3ab383445,Fastball (4-seam),,,453286.0,,
1863,Slider,490309-0416b3c8-8e58-4555-bdd3-0db5041efbf3,Slider,,,453286.0,,
1864,Fastball (4-seam),490309-f6d1d56f-88b3-4bd6-a3f6-6849a1f38e5b,Fastball (4-seam),,,453286.0,,
1865,Fastball (4-seam),490309-8813a74b-58c6-42ac-88ce-4396eedd3b33,Fastball (4-seam),,,592314.0,,
1866,Fastball (4-seam),490309-677be86f-fb2f-4544-a2fe-d13e0fe258c8,Fastball (4-seam),,,592314.0,,
1867,Fastball (2-seam),490309-07696a7b-8dd5-4abb-9ff6-464c3cea9b09,Fastball (2-seam),,,592314.0,,
1868,Curveball,490309-9d8e1e6e-adec-4282-92e9-7fd72396d43b,Curveball,,,453286.0,,
1869,Changeup,490309-a3350d44-caee-44ea-afec-c5cfc7c9b852,Changeup,,,453286.0,,
1870,Fastball (4-seam),490309-d526575f-4e70-476d-bd47-cc576185edde,Fastball (4-seam),,,453286.0,,
1871,Fastball (4-seam),490309-9f8004a5-c4b6-4bad-b3db-a13cd7e8ac6c,Fastball (4-seam),,,453286.0,,
1872,Slider,490309-c5c1ff37-9564-4317-8c59-f9126c009871,Slider,,,453286.0,,
1873,Slider,490309-e428fe30-d84f-4fb7-a885-ab5a4b946120,Slider,,,453286.0,,
1874,Slider,490309-f20c7d79-0e38-4d00-bc90-623e84aef60b,Slider,,,592314.0,,
1875,Fastball (2-seam),490309-b2f4ce25-53b0-40c0-b7f6-0a31d5b7aa75,Fastball (2-seam),,,592314.0,,
1876,Slider,490309-84e31e29-4183-4d73-babd-2e94e23946fc,Slider,,,592314.0,,
1877,Fastball (2-seam),490309-80362548-d2cc-4f9e-8802-0a34155b308b,Fastball (2-seam),,,592314.0,,
1878,Curveball,490309-43b0bfa2-934c-4fc3-9594-cc8300a20fbe,Curveball,,,592314.0,,
1879,Fastball (2-seam),490309-258fd3a5-7e20-4105-9fa6-14df03d1841d,Fastball (2-seam),,,592314.0,,
1880,Fastball (2-seam),490309-5137d431-d56a-460c-a86c-6dca8b20813b,Fastball (2-seam),,,592314.0,,
1881,Curveball,490309-d9973693-fe8d-47c2-97c1-6dd596622220,Curveball,,,592314.0,,
1882,Changeup,490309-03e6ff48-df96-4a8c-8105-e01b61be14f2,Changeup,,,453286.0,,
1883,Changeup,490309-3f24eb5d-13dc-4a76-b420-d34c82efcb91,Changeup,,,453286.0,,
1884,Fastball (2-seam),490309-f6c51b5d-8b0d-4721-94bf-b454716cf6ea,Fastball (2-seam),,,453286.0,,
1885,Fastball (4-seam),490309-b94b68fc-7843-410c-ab0e-41c5a73888c7,Fastball (4-seam),,,453286.0,,
1886,Curveball,490309-fc3be63d-b156-4879-b4a4-486feaa45777,Curveball,,,453286.0,,
1887,Sinker,490309-65dca036-d50c-49fe-a46d-f669a43c6c45,Sinker,Fastball,Fastball,447714.0,Stretch,
1888,Slider,490309-d980a574-0269-455e-834c-a6ca4d3ac876,Slider,Fastball,Breaking Ball,447714.0,Stretch,
1889,Slider,490309-90cfd295-8198-48ab-ab98-daf5ebc3fd8b,Slider,Fastball,Breaking Ball,447714.0,Stretch,
1890,Sinker,490309-85c1a0a0-29f9-4e33-9274-f17fcf178b83,Sinker,Fastball,Fastball,447714.0,Stretch,
1891,Sinker,490309-d92cfecd-f370-4dfc-9b8a-8d4031e4733f,Sinker,Fastball,Fastball,447714.0,Stretch,
1892,Slider,490309-cfaba298-47e4-45ae-bc63-bdf676ad87a8,Sinker,Fastball,Breaking Ball,447714.0,Stretch,
1893,Sinker,490309-9f68bf3b-adce-4d28-913d-d4d639424474,Sinker,Fastball,Fastball,447714.0,Stretch,
1894,Slider,490309-dd189e87-5fd6-4ef4-9d14-44159d4d7b6e,Slider,Fastball,Breaking Ball,592426.0,Stretch,
1895,Fastball (4-seam),490309-cb20ce02-3e2c-40a1-899c-07c2f0a2fc3c,Fastball (4-seam),Fastball,Fastball,592426.0,Stretch,
1896,Fastball (4-seam),490309-bbe92d45-f8ad-4418-aa62-7725518ece67,Fastball (4-seam),Fastball,Fastball,592426.0,Stretch,
